Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145533,-,-,-,39.77,-121.86,-8,65,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Cloud Type,Temperature
2006,10,16,7,30,88,2,3,14.600000000000001
2006,10,16,8,30,247,77,2,16.6
2006,10,16,9,30,515,832,0,18.6
2006,10,16,10,30,629,889,0,20.200000000000003
2006,10,16,11,30,684,912,0,21.5
2006,10,16,12,30,678,915,0,22.3
2006,10,16,13,30,602,855,0,22.6
2006,10,16,14,30,478,804,0,22.3
2006,10,16,15,30,311,698,0,21.5
2006,10,16,16,30,126,467,0,19.6
2006,10,16,17,30,0,0,8,17.6
2006,10,16,18,30,0,0,3,16.400000000000002
2006,10,16,19,30,0,0,0,15.3
2006,10,16,20,30,0,0,0,14.5
2006,10,16,21,30,0,0,0,13.9
2006,10,16,22,30,0,0,0,13.200000000000001
2006,10,16,23,30,0,0,0,12.5
2006,10,17,0,30,0,0,0,11.9
2006,10,17,1,30,0,0,0,11.3
2006,10,17,2,30,0,0,0,10.8
2006,10,17,3,30,0,0,0,10.200000000000001
2006,10,17,4,30,0,0,0,9.700000000000001
2006,10,17,5,30,0,0,0,9.4
2006,10,17,6,30,17,186,1,10.200000000000001
2006,10,17,7,30,177,611,1,12.9
2006,10,17,8,30,361,766,0,16.400000000000002
2006,10,17,9,30,518,842,0,19.6
2006,10,17,10,30,632,891,0,21.900000000000002
2006,10,17,11,30,688,919,0,23.6
2006,10,17,12,30,682,930,0,24.700000000000003
2006,10,17,13,30,614,918,0,25.200000000000003
2006,10,17,14,30,491,881,0,24.900000000000002
2006,10,17,15,30,322,792,0,24
2006,10,17,16,30,134,594,0,20.8
2006,10,17,17,30,0,0,0,17.1
2006,10,17,18,30,0,0,0,15.4
2006,10,17,19,30,0,0,0,14.600000000000001
2006,10,17,20,30,0,0,0,13.9
2006,10,17,21,30,0,0,0,13.200000000000001
2006,10,17,22,30,0,0,0,12.600000000000001
2006,10,17,23,30,0,0,1,12.100000000000001
2006,10,18,0,30,0,0,0,11.600000000000001
2006,10,18,1,30,0,0,1,11.200000000000001
2006,10,18,2,30,0,0,1,10.9
2006,10,18,3,30,0,0,1,10.600000000000001
2006,10,18,4,30,0,0,1,10.5
2006,10,18,5,30,0,0,1,10.3
2006,10,18,6,30,16,195,1,11.5
2006,10,18,7,30,177,651,1,14.5
2006,10,18,8,30,251,102,3,18.7
2006,10,18,9,30,519,891,0,22.400000000000002
2006,10,18,10,30,629,930,0,24.700000000000003
2006,10,18,11,30,681,942,0,26.200000000000003
2006,10,18,12,30,673,940,0,27.1
2006,10,18,13,30,604,919,0,27.400000000000002
2006,10,18,14,30,479,871,1,27
2006,10,18,15,30,226,135,3,25.8
2006,10,18,16,30,61,1,3,22.5
2006,10,18,17,30,0,0,0,19.700000000000003
2006,10,18,18,30,0,0,0,18.900000000000002
2006,10,18,19,30,0,0,1,17.8
2006,10,18,20,30,0,0,0,16.5
2006,10,18,21,30,0,0,1,15.700000000000001
2006,10,18,22,30,0,0,0,15.3
2006,10,18,23,30,0,0,1,15
2006,10,19,0,30,0,0,1,14.3
2006,10,19,1,30,0,0,0,13.600000000000001
2006,10,19,2,30,0,0,1,13.200000000000001
2006,10,19,3,30,0,0,1,12.9
2006,10,19,4,30,0,0,1,12.8
2006,10,19,5,30,0,0,1,12.8
2006,10,19,6,30,13,138,1,14.100000000000001
2006,10,19,7,30,163,585,0,17.3
2006,10,19,8,30,340,755,0,21.6
2006,10,19,9,30,492,832,0,25.5
2006,10,19,10,30,601,879,0,28
2006,10,19,11,30,654,899,0,29.6
2006,10,19,12,30,646,898,0,30.8
2006,10,19,13,30,577,874,1,31.3
2006,10,19,14,30,456,826,0,31.1
2006,10,19,15,30,294,729,0,30.1
2006,10,19,16,30,116,519,0,26.700000000000003
2006,10,19,17,30,0,0,0,23.1
2006,10,19,18,30,0,0,0,21.700000000000003
2006,10,19,19,30,0,0,0,20.8
2006,10,19,20,30,0,0,0,19.900000000000002
2006,10,19,21,30,0,0,0,19.1
2006,10,19,22,30,0,0,0,18.3
2006,10,19,23,30,0,0,0,17.7
2006,10,20,0,30,0,0,0,17.1
2006,10,20,1,30,0,0,1,16.400000000000002
2006,10,20,2,30,0,0,0,15.600000000000001
2006,10,20,3,30,0,0,0,15
2006,10,20,4,30,0,0,1,14.4
2006,10,20,5,30,0,0,1,14
2006,10,20,6,30,0,0,1,14.600000000000001
2006,10,20,7,30,169,631,1,17.1
2006,10,20,8,30,355,809,0,21.3
2006,10,20,9,30,516,898,0,25.900000000000002
2006,10,20,10,30,632,947,0,29.3
2006,10,20,11,30,687,964,0,31.1
2006,10,20,12,30,678,959,0,32.2
2006,10,20,13,30,608,937,0,32.7
2006,10,20,14,30,481,887,0,32.5
2006,10,20,15,30,309,783,0,30.8
2006,10,20,16,30,121,563,0,26.3
2006,10,20,17,30,0,0,0,22.200000000000003
2006,10,20,18,30,0,0,0,20.8
2006,10,20,19,30,0,0,1,19.900000000000002
2006,10,20,20,30,0,0,0,18.900000000000002
2006,10,20,21,30,0,0,0,18
2006,10,20,22,30,0,0,0,17.2
2006,10,20,23,30,0,0,0,16.5
2006,10,21,0,30,0,0,1,15.9
2006,10,21,1,30,0,0,1,15.5
2006,10,21,2,30,0,0,3,15.600000000000001
2006,10,21,3,30,0,0,3,15.4
2006,10,21,4,30,0,0,3,14.9
2006,10,21,5,30,0,0,3,14.5
2006,10,21,6,30,0,0,3,15.4
2006,10,21,7,30,91,4,3,18.2
2006,10,21,8,30,353,813,0,21.900000000000002
2006,10,21,9,30,512,895,0,25.3
2006,10,21,10,30,623,932,0,27.900000000000002
2006,10,21,11,30,677,946,0,29.5
2006,10,21,12,30,552,521,8,30.400000000000002
2006,10,21,13,30,443,370,8,30.6
2006,10,21,14,30,350,325,8,30
2006,10,21,15,30,226,251,8,28.3
2006,10,21,16,30,60,7,7,25.400000000000002
2006,10,21,17,30,0,0,7,22.8
2006,10,21,18,30,0,0,7,20.700000000000003
2006,10,21,19,30,0,0,3,19.200000000000003
2006,10,21,20,30,0,0,0,18.400000000000002
2006,10,21,21,30,0,0,3,17.8
2006,10,21,22,30,0,0,1,17.400000000000002
2006,10,21,23,30,0,0,3,17.1
2006,10,22,0,30,0,0,1,16.7
2006,10,22,1,30,0,0,3,16.2
2006,10,22,2,30,0,0,3,15.8
2006,10,22,3,30,0,0,1,15.5
2006,10,22,4,30,0,0,3,15.4
2006,10,22,5,30,0,0,3,15.3
2006,10,22,6,30,0,0,3,16.1
2006,10,22,7,30,154,563,1,18.900000000000002
2006,10,22,8,30,335,752,1,23
2006,10,22,9,30,491,842,0,26.8
2006,10,22,10,30,605,904,0,29.1
2006,10,22,11,30,658,922,0,30.400000000000002
2006,10,22,12,30,647,915,0,31
2006,10,22,13,30,578,897,0,31.1
2006,10,22,14,30,454,843,0,30.6
2006,10,22,15,30,289,739,0,29.1
2006,10,22,16,30,107,506,0,26.3
2006,10,22,17,30,0,0,0,23.900000000000002
2006,10,22,18,30,0,0,0,22.200000000000003
2006,10,22,19,30,0,0,0,20.3
2006,10,22,20,30,0,0,0,19
2006,10,22,21,30,0,0,0,18.1
2006,10,22,22,30,0,0,0,17.6
2006,10,22,23,30,0,0,0,17.3
2006,10,23,0,30,0,0,1,16.900000000000002
2006,10,23,1,30,0,0,1,16.5
2006,10,23,2,30,0,0,1,16.1
2006,10,23,3,30,0,0,1,15.8
2006,10,23,4,30,0,0,3,15.5
2006,10,23,5,30,0,0,1,15.4
2006,10,23,6,30,0,0,3,16.5
2006,10,23,7,30,74,1,3,20.1
2006,10,23,8,30,331,740,1,24.1
2006,10,23,9,30,486,828,0,26.8
2006,10,23,10,30,596,881,0,28.5
2006,10,23,11,30,649,898,0,29.6
2006,10,23,12,30,640,893,0,30.1
2006,10,23,13,30,570,868,0,30.200000000000003
2006,10,23,14,30,446,809,0,29.700000000000003
2006,10,23,15,30,281,696,1,28.200000000000003
2006,10,23,16,30,72,15,3,25.400000000000002
2006,10,23,17,30,0,0,3,22.6
2006,10,23,18,30,0,0,3,21
2006,10,23,19,30,0,0,3,20
2006,10,23,20,30,0,0,0,19.400000000000002
2006,10,23,21,30,0,0,0,18.8
2006,10,23,22,30,0,0,0,18.3
2006,10,23,23,30,0,0,0,17.8
2006,10,24,0,30,0,0,7,17.400000000000002
2006,10,24,1,30,0,0,7,16.900000000000002
2006,10,24,2,30,0,0,8,16.5
2006,10,24,3,30,0,0,0,16.2
2006,10,24,4,30,0,0,1,16
2006,10,24,5,30,0,0,1,15.8
2006,10,24,6,30,0,0,1,16.5
2006,10,24,7,30,145,519,1,19.1
2006,10,24,8,30,272,357,8,22.400000000000002
2006,10,24,9,30,358,164,4,25
2006,10,24,10,30,484,488,8,27
2006,10,24,11,30,499,364,7,28.200000000000003
2006,10,24,12,30,632,867,1,28.8
2006,10,24,13,30,551,548,2,28.900000000000002
2006,10,24,14,30,420,465,2,28.5
2006,10,24,15,30,273,666,0,27.1
2006,10,24,16,30,94,408,0,23.8
2006,10,24,17,30,0,0,1,20.8
2006,10,24,18,30,0,0,1,19.3
2006,10,24,19,30,0,0,1,18
2006,10,24,20,30,0,0,1,17
2006,10,24,21,30,0,0,2,15.9
2006,10,24,22,30,0,0,0,14.700000000000001
2006,10,24,23,30,0,0,0,13.3
2006,10,25,0,30,0,0,0,12.100000000000001
2006,10,25,1,30,0,0,0,11.200000000000001
2006,10,25,2,30,0,0,0,10.700000000000001
2006,10,25,3,30,0,0,0,10.200000000000001
2006,10,25,4,30,0,0,0,9.8
2006,10,25,5,30,0,0,0,9.5
2006,10,25,6,30,0,0,1,10
2006,10,25,7,30,153,584,1,12.100000000000001
2006,10,25,8,30,339,779,0,15.5
2006,10,25,9,30,497,868,0,19.1
2006,10,25,10,30,485,292,2,22
2006,10,25,11,30,666,942,0,24.1
2006,10,25,12,30,656,938,0,25.400000000000002
2006,10,25,13,30,585,916,0,25.900000000000002
2006,10,25,14,30,457,861,0,25.6
2006,10,25,15,30,286,747,0,24.1
2006,10,25,16,30,98,477,0,20
2006,10,25,17,30,0,0,0,16.400000000000002
2006,10,25,18,30,0,0,0,15
2006,10,25,19,30,0,0,1,13.9
2006,10,25,20,30,0,0,0,13
2006,10,25,21,30,0,0,0,12.5
2006,10,25,22,30,0,0,0,12.100000000000001
2006,10,25,23,30,0,0,1,11.700000000000001
2006,10,26,0,30,0,0,1,11.4
2006,10,26,1,30,0,0,1,11.100000000000001
2006,10,26,2,30,0,0,1,10.8
2006,10,26,3,30,0,0,3,10.700000000000001
2006,10,26,4,30,0,0,3,10.5
2006,10,26,5,30,0,0,3,10.5
2006,10,26,6,30,0,0,3,11.3
2006,10,26,7,30,73,2,3,14.100000000000001
2006,10,26,8,30,212,44,2,18.3
2006,10,26,9,30,492,883,0,22.3
2006,10,26,10,30,604,931,0,25.200000000000003
2006,10,26,11,30,658,948,0,27.1
2006,10,26,12,30,648,943,0,28.400000000000002
2006,10,26,13,30,573,910,0,29
2006,10,26,14,30,446,855,0,28.8
2006,10,26,15,30,277,743,0,26.900000000000002
2006,10,26,16,30,59,4,3,23
2006,10,26,17,30,0,0,1,19.5
2006,10,26,18,30,0,0,0,17.8
2006,10,26,19,30,0,0,1,17.1
2006,10,26,20,30,0,0,0,16.400000000000002
2006,10,26,21,30,0,0,1,15.5
2006,10,26,22,30,0,0,0,14.700000000000001
2006,10,26,23,30,0,0,1,14.100000000000001
2006,10,27,0,30,0,0,0,13.5
2006,10,27,1,30,0,0,1,13
2006,10,27,2,30,0,0,0,12.600000000000001
2006,10,27,3,30,0,0,0,12.3
2006,10,27,4,30,0,0,3,12.200000000000001
2006,10,27,5,30,0,0,3,12
2006,10,27,6,30,0,0,3,12.8
2006,10,27,7,30,69,1,3,15.5
2006,10,27,8,30,212,51,3,19.700000000000003
2006,10,27,9,30,482,864,1,23.700000000000003
2006,10,27,10,30,596,926,0,26.700000000000003
2006,10,27,11,30,649,943,0,28.5
2006,10,27,12,30,643,946,0,29.5
2006,10,27,13,30,574,932,0,29.700000000000003
2006,10,27,14,30,447,879,0,29.3
2006,10,27,15,30,277,770,0,27.1
2006,10,27,16,30,93,511,0,23
2006,10,27,17,30,0,0,1,20.1
2006,10,27,18,30,0,0,1,18.7
2006,10,27,19,30,0,0,1,17.5
2006,10,27,20,30,0,0,1,17
2006,10,27,21,30,0,0,0,16.7
2006,10,27,22,30,0,0,1,16.1
2006,10,27,23,30,0,0,1,15.5
2006,10,28,0,30,0,0,1,14.9
2006,10,28,1,30,0,0,1,14.3
2006,10,28,2,30,0,0,1,13.9
2006,10,28,3,30,0,0,3,13.5
2006,10,28,4,30,0,0,1,13.200000000000001
2006,10,28,5,30,0,0,3,12.9
2006,10,28,6,30,0,0,3,13.5
2006,10,28,7,30,73,2,3,16.400000000000002
2006,10,28,8,30,324,790,1,20.5
2006,10,28,9,30,482,879,0,23.900000000000002
2006,10,28,10,30,594,929,0,26.5
2006,10,28,11,30,647,946,0,28.1
2006,10,28,12,30,637,940,0,28.900000000000002
2006,10,28,13,30,565,913,0,29
2006,10,28,14,30,437,851,0,28.5
2006,10,28,15,30,268,728,0,26.400000000000002
2006,10,28,16,30,85,436,0,22.8
2006,10,28,17,30,0,0,1,19.900000000000002
2006,10,28,18,30,0,0,1,18.1
2006,10,28,19,30,0,0,3,16.7
2006,10,28,20,30,0,0,1,15.9
2006,10,28,21,30,0,0,1,15.3
2006,10,28,22,30,0,0,3,14.8
2006,10,28,23,30,0,0,3,14.3
2006,10,29,0,30,0,0,3,14
2006,10,29,1,30,0,0,4,13.600000000000001
2006,10,29,2,30,0,0,3,13.3
2006,10,29,3,30,0,0,3,12.9
2006,10,29,4,30,0,0,1,12.4
2006,10,29,5,30,0,0,3,11.8
2006,10,29,6,30,0,0,3,12.200000000000001
2006,10,29,7,30,130,507,1,15.3
2006,10,29,8,30,209,53,3,18.900000000000002
2006,10,29,9,30,466,837,0,21.3
2006,10,29,10,30,579,901,0,23.200000000000003
2006,10,29,11,30,632,922,0,24.400000000000002
2006,10,29,12,30,622,918,0,25.1
2006,10,29,13,30,551,894,0,25.3
2006,10,29,14,30,426,837,0,25
2006,10,29,15,30,260,721,0,23.400000000000002
2006,10,29,16,30,81,450,0,19.700000000000003
2006,10,29,17,30,0,0,1,16.5
2006,10,29,18,30,0,0,1,15.5
2006,10,29,19,30,0,0,1,14.5
2006,10,29,20,30,0,0,0,13.700000000000001
2006,10,29,21,30,0,0,0,13.100000000000001
2006,10,29,22,30,0,0,1,12.600000000000001
2006,10,29,23,30,0,0,0,12
2006,10,30,0,30,0,0,1,11.5
2006,10,30,1,30,0,0,1,11.100000000000001
2006,10,30,2,30,0,0,3,10.9
2006,10,30,3,30,0,0,1,10.5
2006,10,30,4,30,0,0,3,10
2006,10,30,5,30,0,0,4,9.600000000000001
2006,10,30,6,30,0,0,1,9.9
2006,10,30,7,30,123,490,0,11.8
2006,10,30,8,30,298,705,0,14.4
2006,10,30,9,30,452,809,0,16.6
2006,10,30,10,30,565,880,0,18.400000000000002
2006,10,30,11,30,617,901,0,19.6
2006,10,30,12,30,608,899,0,20.400000000000002
2006,10,30,13,30,539,876,0,20.8
2006,10,30,14,30,414,816,0,20.5
2006,10,30,15,30,250,695,0,19.400000000000002
2006,10,30,16,30,75,408,0,16.5
2006,10,30,17,30,0,0,0,13.700000000000001
2006,10,30,18,30,0,0,0,12.700000000000001
2006,10,30,19,30,0,0,0,12.100000000000001
2006,10,30,20,30,0,0,0,11.5
2006,10,30,21,30,0,0,0,11
2006,10,30,22,30,0,0,0,10.4
2006,10,30,23,30,0,0,0,9.9
2006,10,31,0,30,0,0,0,9.5
2006,10,31,1,30,0,0,4,9.200000000000001
2006,10,31,2,30,0,0,8,9.1
2006,10,31,3,30,0,0,7,9.1
2006,10,31,4,30,0,0,8,9.200000000000001
2006,10,31,5,30,0,0,1,9.1
2006,10,31,6,30,0,0,1,9.5
2006,10,31,7,30,116,425,1,11.600000000000001
2006,10,31,8,30,250,354,7,14.3
2006,10,31,9,30,387,455,7,16.5
2006,10,31,10,30,426,358,7,18.400000000000002
2006,10,31,11,30,457,315,8,20
2006,10,31,12,30,488,435,8,20.900000000000002
2006,10,31,13,30,527,847,0,21.200000000000003
2006,10,31,14,30,404,785,0,20.700000000000003
2006,10,31,15,30,196,193,2,19.400000000000002
2006,10,31,16,30,45,1,3,16.8
2006,10,31,17,30,0,0,4,14.5
2006,10,31,18,30,0,0,7,13.3
2006,10,31,19,30,0,0,8,12.5
2006,10,31,20,30,0,0,8,12
2006,10,31,21,30,0,0,7,11.600000000000001
2006,10,31,22,30,0,0,7,11.4
2006,10,31,23,30,0,0,7,11.3
2006,11,1,0,30,0,0,0,11.3
2006,11,1,1,30,0,0,7,11.4
2006,11,1,2,30,0,0,7,11.3
2006,11,1,3,30,0,0,7,11
2006,11,1,4,30,0,0,8,10.4
2006,11,1,5,30,0,0,7,10
2006,11,1,6,30,0,0,7,10.600000000000001
2006,11,1,7,30,43,2,7,12.700000000000001
2006,11,1,8,30,129,19,7,14.8
2006,11,1,9,30,204,34,8,16
2006,11,1,10,30,211,16,8,17.1
2006,11,1,11,30,166,0,4,18.6
2006,11,1,12,30,252,7,4,19.8
2006,11,1,13,30,288,39,3,20.1
2006,11,1,14,30,259,61,2,19.700000000000003
2006,11,1,15,30,170,76,3,18.5
2006,11,1,16,30,30,0,4,16.3
2006,11,1,17,30,0,0,4,14.200000000000001
2006,11,1,18,30,0,0,1,13.3
2006,11,1,19,30,0,0,4,13.100000000000001
2006,11,1,20,30,0,0,8,13.3
2006,11,1,21,30,0,0,7,13.4
2006,11,1,22,30,0,0,7,13.4
2006,11,1,23,30,0,0,7,13.200000000000001
2006,11,2,0,30,0,0,7,13.200000000000001
2006,11,2,1,30,0,0,7,12.9
2006,11,2,2,30,0,0,8,12.4
2006,11,2,3,30,0,0,8,12.100000000000001
2006,11,2,4,30,0,0,7,12
2006,11,2,5,30,0,0,8,12
2006,11,2,6,30,0,0,6,11.9
2006,11,2,7,30,6,0,6,12
2006,11,2,8,30,5,0,6,12.4
2006,11,2,9,30,16,0,6,12.8
2006,11,2,10,30,55,0,6,13.3
2006,11,2,11,30,301,89,7,13.9
2006,11,2,12,30,116,1,7,14.4
2006,11,2,13,30,173,11,7,15
2006,11,2,14,30,27,0,7,15.600000000000001
2006,11,2,15,30,5,0,8,15.9
2006,11,2,16,30,59,286,1,15.700000000000001
2006,11,2,17,30,0,0,1,15.4
2006,11,2,18,30,0,0,1,15.100000000000001
2006,11,2,19,30,0,0,3,14.700000000000001
2006,11,2,20,30,0,0,3,14.3
2006,11,2,21,30,0,0,7,14
2006,11,2,22,30,0,0,7,13.9
2006,11,2,23,30,0,0,7,13.9
2006,11,3,0,30,0,0,7,13.700000000000001
2006,11,3,1,30,0,0,7,13.5
2006,11,3,2,30,0,0,8,13.4
2006,11,3,3,30,0,0,8,13.4
2006,11,3,4,30,0,0,8,13.4
2006,11,3,5,30,0,0,8,13.4
2006,11,3,6,30,0,0,7,13.600000000000001
2006,11,3,7,30,53,5,7,14.3
2006,11,3,8,30,56,1,6,15.200000000000001
2006,11,3,9,30,94,1,6,15.600000000000001
2006,11,3,10,30,171,7,7,15.8
2006,11,3,11,30,300,66,6,16
2006,11,3,12,30,240,27,8,16.2
2006,11,3,13,30,255,45,8,16.400000000000002
2006,11,3,14,30,153,14,8,16.6
2006,11,3,15,30,60,0,4,16.3
2006,11,3,16,30,28,0,4,14.8
2006,11,3,17,30,0,0,3,13.200000000000001
2006,11,3,18,30,0,0,0,12.9
2006,11,3,19,30,0,0,1,12.9
2006,11,3,20,30,0,0,3,12.9
2006,11,3,21,30,0,0,0,12.700000000000001
2006,11,3,22,30,0,0,0,12.600000000000001
2006,11,3,23,30,0,0,1,12.600000000000001
2006,11,4,0,30,0,0,0,12.5
2006,11,4,1,30,0,0,0,12.600000000000001
2006,11,4,2,30,0,0,3,12.5
2006,11,4,3,30,0,0,0,12.4
2006,11,4,4,30,0,0,7,12.3
2006,11,4,5,30,0,0,0,12.3
2006,11,4,6,30,0,0,1,12.700000000000001
2006,11,4,7,30,32,1,7,14.4
2006,11,4,8,30,210,210,8,16.400000000000002
2006,11,4,9,30,331,306,7,17.3
2006,11,4,10,30,12,0,6,18.400000000000002
2006,11,4,11,30,119,1,6,20.5
2006,11,4,12,30,313,85,6,22.400000000000002
2006,11,4,13,30,261,83,7,23
2006,11,4,14,30,253,162,8,22.6
2006,11,4,15,30,101,3,4,21.1
2006,11,4,16,30,38,5,7,18.7
2006,11,4,17,30,0,0,7,16.900000000000002
2006,11,4,18,30,0,0,3,15.8
2006,11,4,19,30,0,0,3,15
2006,11,4,20,30,0,0,7,14.600000000000001
2006,11,4,21,30,0,0,7,14.3
2006,11,4,22,30,0,0,7,14.200000000000001
2006,11,4,23,30,0,0,7,14
2006,11,5,0,30,0,0,7,13.700000000000001
2006,11,5,1,30,0,0,7,13.8
2006,11,5,2,30,0,0,6,14.100000000000001
2006,11,5,3,30,0,0,7,13.9
2006,11,5,4,30,0,0,7,13.5
2006,11,5,5,30,0,0,7,13.4
2006,11,5,6,30,0,0,7,13.700000000000001
2006,11,5,7,30,27,0,7,15.100000000000001
2006,11,5,8,30,89,7,7,18.1
2006,11,5,9,30,343,434,8,21
2006,11,5,10,30,409,410,8,22.900000000000002
2006,11,5,11,30,452,419,8,23.900000000000002
2006,11,5,12,30,400,167,3,24.5
2006,11,5,13,30,363,199,3,24.8
2006,11,5,14,30,363,748,1,24.700000000000003
2006,11,5,15,30,159,108,3,23.5
2006,11,5,16,30,32,0,3,20.900000000000002
2006,11,5,17,30,0,0,3,18.900000000000002
2006,11,5,18,30,0,0,3,18
2006,11,5,19,30,0,0,0,17.5
2006,11,5,20,30,0,0,7,17.2
2006,11,5,21,30,0,0,0,16.900000000000002
2006,11,5,22,30,0,0,3,16.6
2006,11,5,23,30,0,0,3,16.2
2006,11,6,0,30,0,0,4,16
2006,11,6,1,30,0,0,7,16
2006,11,6,2,30,0,0,3,16
2006,11,6,3,30,0,0,7,15.9
2006,11,6,4,30,0,0,8,15.8
2006,11,6,5,30,0,0,3,15.8
2006,11,6,6,30,0,0,4,16.1
2006,11,6,7,30,48,5,7,18.400000000000002
2006,11,6,8,30,192,158,8,21.900000000000002
2006,11,6,9,30,274,157,7,24.8
2006,11,6,10,30,383,210,4,27
2006,11,6,11,30,406,178,3,28.3
2006,11,6,12,30,400,182,2,28.8
2006,11,6,13,30,356,182,3,28.8
2006,11,6,14,30,255,100,4,28.200000000000003
2006,11,6,15,30,153,80,3,26.400000000000002
2006,11,6,16,30,34,4,7,23.700000000000003
2006,11,6,17,30,0,0,7,21.700000000000003
2006,11,6,18,30,0,0,7,20.6
2006,11,6,19,30,0,0,7,20
2006,11,6,20,30,0,0,7,19.900000000000002
2006,11,6,21,30,0,0,0,19.8
2006,11,6,22,30,0,0,0,19.200000000000003
2006,11,6,23,30,0,0,0,18.5
2006,11,7,0,30,0,0,0,18
2006,11,7,1,30,0,0,3,17.8
2006,11,7,2,30,0,0,3,17.5
2006,11,7,3,30,0,0,0,17.1
2006,11,7,4,30,0,0,0,16.5
2006,11,7,5,30,0,0,1,16
2006,11,7,6,30,0,0,0,16.3
2006,11,7,7,30,93,453,0,18.400000000000002
2006,11,7,8,30,256,687,0,21.1
2006,11,7,9,30,402,796,0,23.1
2006,11,7,10,30,508,861,0,24.6
2006,11,7,11,30,558,882,0,25.700000000000003
2006,11,7,12,30,550,881,0,26.400000000000002
2006,11,7,13,30,481,841,0,26.700000000000003
2006,11,7,14,30,363,778,0,26.5
2006,11,7,15,30,209,650,0,25.3
2006,11,7,16,30,50,336,0,22.900000000000002
2006,11,7,17,30,0,0,0,21
2006,11,7,18,30,0,0,3,20.3
2006,11,7,19,30,0,0,4,19.6
2006,11,7,20,30,0,0,4,19.1
2006,11,7,21,30,0,0,4,18.6
2006,11,7,22,30,0,0,4,18.1
2006,11,7,23,30,0,0,4,17.6
2006,11,8,0,30,0,0,4,17.3
2006,11,8,1,30,0,0,4,17
2006,11,8,2,30,0,0,4,16.7
2006,11,8,3,30,0,0,8,16.400000000000002
2006,11,8,4,30,0,0,4,15.9
2006,11,8,5,30,0,0,0,15.4
2006,11,8,6,30,0,0,0,15.200000000000001
2006,11,8,7,30,93,460,1,15.4
2006,11,8,8,30,22,0,2,16.1
2006,11,8,9,30,19,0,2,17.1
2006,11,8,10,30,24,0,3,18.5
2006,11,8,11,30,237,5,4,19.900000000000002
2006,11,8,12,30,448,417,8,20.700000000000003
2006,11,8,13,30,502,887,0,21
2006,11,8,14,30,380,825,0,20.6
2006,11,8,15,30,217,688,0,18.900000000000002
2006,11,8,16,30,51,360,0,15.600000000000001
2006,11,8,17,30,0,0,0,13.100000000000001
2006,11,8,18,30,0,0,0,12.200000000000001
2006,11,8,19,30,0,0,1,11.600000000000001
2006,11,8,20,30,0,0,0,11.100000000000001
2006,11,8,21,30,0,0,0,10.9
2006,11,8,22,30,0,0,0,10.8
2006,11,8,23,30,0,0,4,10.600000000000001
2006,11,9,0,30,0,0,0,10
2006,11,9,1,30,0,0,0,9
2006,11,9,2,30,0,0,0,8.5
2006,11,9,3,30,0,0,0,8
2006,11,9,4,30,0,0,1,7.5
2006,11,9,5,30,0,0,1,7.2
2006,11,9,6,30,0,0,3,7.7
2006,11,9,7,30,57,2,4,9.200000000000001
2006,11,9,8,30,263,714,1,11.200000000000001
2006,11,9,9,30,417,841,0,13.5
2006,11,9,10,30,527,908,1,16
2006,11,9,11,30,579,933,0,17.6
2006,11,9,12,30,570,930,0,18.3
2006,11,9,13,30,504,910,0,18.5
2006,11,9,14,30,382,854,0,18.1
2006,11,9,15,30,220,729,0,16.3
2006,11,9,16,30,31,1,3,12.9
2006,11,9,17,30,0,0,0,10.4
2006,11,9,18,30,0,0,8,9.4
2006,11,9,19,30,0,0,1,8.6
2006,11,9,20,30,0,0,4,8.200000000000001
2006,11,9,21,30,0,0,4,8
2006,11,9,22,30,0,0,0,7.9
2006,11,9,23,30,0,0,1,7.7
2006,11,10,0,30,0,0,4,7.4
2006,11,10,1,30,0,0,4,7
2006,11,10,2,30,0,0,8,6.6000000000000005
2006,11,10,3,30,0,0,7,6.9
2006,11,10,4,30,0,0,4,7.800000000000001
2006,11,10,5,30,0,0,4,8.5
2006,11,10,6,30,0,0,8,9.1
2006,11,10,7,30,56,3,4,10.700000000000001
2006,11,10,8,30,150,16,4,13.3
2006,11,10,9,30,273,80,4,15.4
2006,11,10,10,30,395,302,7,16.7
2006,11,10,11,30,356,136,7,17.400000000000002
2006,11,10,12,30,265,34,6,18
